filepath,filename,class_name,label,duplicated
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\145c_copy73.wav,145c_copy73.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\172c_copy74.wav,172c_copy74.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy75.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy75.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\228c_copy76.wav,228c_copy76.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\171c_copy77.wav,171c_copy77.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\243c_copy78.wav,243c_copy78.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\158c_copy79.wav,158c_copy79.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_copy80.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_copy80.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\212c_copy81.wav,212c_copy81.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\227c_copy82.wav,227c_copy82.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_copy83.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_copy83.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\225c_copy84.wav,225c_copy84.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\187c_copy85.wav,187c_copy85.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\197c_copy86.wav,197c_copy86.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\152c_copy87.wav,152c_copy87.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\224c_copy88.wav,224c_copy88.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\237c_copy89.wav,237c_copy89.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\173c_copy90.wav,173c_copy90.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\194c_copy91.wav,194c_copy91.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\175c_copy92.wav,175c_copy92.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\179c_copy93.wav,179c_copy93.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\238c_copy94.wav,238c_copy94.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\128c_copy95.wav,128c_copy95.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\179c_copy96.wav,179c_copy96.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\219c_copy97.wav,219c_copy97.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\238c_copy98.wav,238c_copy98.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\197c_copy99.wav,197c_copy99.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\202c_copy100.wav,202c_copy100.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\174c_copy101.wav,174c_copy101.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\153c_copy102.wav,153c_copy102.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\230c_copy103.wav,230c_copy103.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy104.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy104.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc_copy105.wav,7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc_copy105.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\190c_copy106.wav,190c_copy106.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\185c_copy107.wav,185c_copy107.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_copy108.wav,665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_copy108.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\223c_copy109.wav,223c_copy109.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\212c_copy110.wav,212c_copy110.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\192c_copy111.wav,192c_copy111.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\191c_copy112.wav,191c_copy112.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\128c_copy113.wav,128c_copy113.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\183c_copy114.wav,183c_copy114.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\235c_copy115.wav,235c_copy115.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\218c_copy116.wav,218c_copy116.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\205c_copy117.wav,205c_copy117.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\143c_copy118.wav,143c_copy118.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\205c_copy119.wav,205c_copy119.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\223c_copy120.wav,223c_copy120.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy121.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy121.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\235c_copy122.wav,235c_copy122.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_copy123.wav,f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_copy123.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\218c_copy124.wav,218c_copy124.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\129c_copy125.wav,129c_copy125.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\155c_copy126.wav,155c_copy126.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\200c_copy127.wav,200c_copy127.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\179c_copy128.wav,179c_copy128.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\201c_copy129.wav,201c_copy129.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy130.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc_copy130.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\153c_copy131.wav,153c_copy131.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\244c_copy132.wav,244c_copy132.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\222c_copy133.wav,222c_copy133.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\214c_copy134.wav,214c_copy134.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\244c_copy135.wav,244c_copy135.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy136.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy136.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\155c_copy137.wav,155c_copy137.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\231c_copy138.wav,231c_copy138.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\182c_copy139.wav,182c_copy139.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\199c_copy140.wav,199c_copy140.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_copy141.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_copy141.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\244c_copy142.wav,244c_copy142.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_copy143.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_copy143.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc_copy144.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc_copy144.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_copy145.wav,f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_copy145.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\184c_copy146.wav,184c_copy146.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\227c_copy147.wav,227c_copy147.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\243c_copy148.wav,243c_copy148.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\143c_copy149.wav,143c_copy149.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\218c_copy150.wav,218c_copy150.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\214c_copy151.wav,214c_copy151.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\157c_copy152.wav,157c_copy152.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\210c_copy153.wav,210c_copy153.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc_copy154.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc_copy154.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\213c_copy155.wav,213c_copy155.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\237c_copy156.wav,237c_copy156.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\217c_copy157.wav,217c_copy157.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\236c_copy158.wav,236c_copy158.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\209c_copy159.wav,209c_copy159.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\158c_copy160.wav,158c_copy160.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\183c_copy161.wav,183c_copy161.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\240c_copy162.wav,240c_copy162.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\230c_copy163.wav,230c_copy163.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\178c_copy164.wav,178c_copy164.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\211c_copy165.wav,211c_copy165.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\236c_copy166.wav,236c_copy166.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_copy167.wav,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc_copy167.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\211c_copy168.wav,211c_copy168.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\207c_copy169.wav,207c_copy169.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\187c_copy170.wav,187c_copy170.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\243c_copy171.wav,243c_copy171.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\216c_copy172.wav,216c_copy172.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_copy173.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_copy173.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\246c_copy174.wav,246c_copy174.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\246c_copy175.wav,246c_copy175.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\188c_copy176.wav,188c_copy176.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy177.wav,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_copy177.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_copy178.wav,837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_copy178.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\177c_copy179.wav,177c_copy179.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\147c_copy180.wav,147c_copy180.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\206c_copy181.wav,206c_copy181.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc_copy182.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc_copy182.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\219c_copy183.wav,219c_copy183.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\149c_copy184.wav,149c_copy184.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\194c_copy185.wav,194c_copy185.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\213c_copy186.wav,213c_copy186.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\191c_copy187.wav,191c_copy187.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\184c_copy188.wav,184c_copy188.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\171c_copy189.wav,171c_copy189.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\128c_copy190.wav,128c_copy190.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_copy191.wav,1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_copy191.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\196c_copy192.wav,196c_copy192.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_copy193.wav,837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_copy193.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\144c_copy194.wav,144c_copy194.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc_copy195.wav,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc_copy195.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\239c_copy196.wav,239c_copy196.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\183c_copy197.wav,183c_copy197.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\231c_copy198.wav,231c_copy198.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch_copy199.wav,999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch_copy199.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\235c_copy200.wav,235c_copy200.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\196c_copy201.wav,196c_copy201.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\171c_copy202.wav,171c_copy202.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc_copy203.wav,11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc_copy203.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\153c_copy204.wav,153c_copy204.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\241c_copy205.wav,241c_copy205.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\190c_copy206.wav,190c_copy206.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\179c_copy207.wav,179c_copy207.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch_copy208.wav,d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch_copy208.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_copy209.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_copy209.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\130c_copy210.wav,130c_copy210.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\197c_copy211.wav,197c_copy211.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\157c_copy212.wav,157c_copy212.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc_copy213.wav,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc_copy213.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\160c_copy214.wav,160c_copy214.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_copy215.wav,79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_copy215.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo_copy216.wav,dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo_copy216.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\215c_copy217.wav,215c_copy217.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\246c_copy218.wav,246c_copy218.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc_copy219.wav,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017040912-1.7-m-26-dc_copy219.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\242c_copy220.wav,242c_copy220.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\247c_copy221.wav,247c_copy221.wav,discomfort,2,True
E:\Projects\Infant_Cry_all\infant_cry_classification\InfantCry_Classification\data\balanced\discomfort\174c_copy222.wav,174c_copy222.wav,discomfort,2,True
